,Message,Retweet Count,Created At,Username,Geo,Coord,Metadata
75,"Con José María Sagrista y Miguel Ángel Redondo de @_circulovicioso, El Pechuga, José María Pachón y #FernandoSegundo en la #presentación de #Riofest 2019. #Rockola con #FranHiniesta #Sevilla #Pop #Rock #RadioGuadalquivir #radio https://t.co/CIwqDaUugd",0,2019-09-05 16:02:38,Rockola,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
76,"¡Con la Logia Rock parchamos a los mejores eventos del país! Este es un evento recomendado: Bogotá Metal United - https://t.co/Nl0AyN4Kpn. Invita Improvisando Radio, cultura rock!

#improvisandoradio #culturarock #iRadioTv #rock https://t.co/4peZJxp6Cx",0,2019-09-05 16:00:21,Improvisando Radio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
77,#Musica @lamrockers combina el #rock con los deportes extremos en su nuevo videoclip “Crazy Train” https://t.co/Lvv949QBef https://t.co/Jfr6To8KGc,0,2019-09-05 15:58:00,KeepRockingVenezuela,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
78,"Canas, arrugas, nariz de roll on y frente grande... Así soy.
.
.
#me #lipstick #redlips #red #smile #hairstyle #hair #ootd #black #perfil #beauty #honey #beautycare #makeup #nude #love #rock en Buenos Aires, Argentina https://t.co/gejz9hMIHc",0,2019-09-05 15:57:43,Aldana!,"{'type': 'Point', 'coordinates': [-34.6086, -58.3734]}","{'type': 'Point', 'coordinates': [-58.3734, -34.6086]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
79,"#TBT 2005
Las pruebas de sonido son muy divertidas!!! (cuando funcionan)

#rock @joseforsoficial 

📸 @bubugaribay https://t.co/cQH7PmU2xE",1,2019-09-05 15:57:31,CUCA,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
80,Cada semana le daremos a conocer las diferentes tendencias del #rock por medio de #noticias #entrevistas #reseñas #críticas #eventos,0,2019-09-05 15:57:15,EscenaRock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
81,"La #vida es pura #gozadera ¡Sean #felices ya, porque el #tiempo se va y no vuelve! Feliz #jueves familia bonita 😘🥳🥰💛✌🏼#thursday #rock #fun #cool #crazy #nice #enjoy #live #life #yeah #juanalbertosantos #bebedeluz @… https://t.co/nQOuXcSKI8",0,2019-09-05 15:56:32,Juan Alberto Santos,"{'type': 'Point', 'coordinates': [34.19218, -118.33079]}","{'type': 'Point', 'coordinates': [-118.33079, 34.19218]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
82,"🔸No aspiraban a tener una exitosa carrera musical. No querían seguir ningún camino ya existente, sino encontrar nuevas vías. Así nació Amon Düül II.
#progrock #progressiverock #prog #rockprogresivo #progresivo #rock #proggers
https://t.co/Y5L59ynpj4",0,2019-09-05 15:54:52,RockProgresivo,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
83,"Entrá a la web de portband_ y escuchá el cuarto disco de javier.mareco.

#Prensa #JavierMareco #Rock #Pop #Indie #IndieMusic #Lanzamientos #Disco #Portband #Web #Internet #Medios #MediosArgentinos #Music #News #Press… https://t.co/YweCHwIlj7",0,2019-09-05 15:51:21,Lucas Seoane,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
84,"Los cursos no paran! 

#clasesdepiano
#profesordepiano 
#aprenderpiano 
#armonía
#improvisación 
#arreglos 
#jazz #funk #latin #rock #pop
#acompañamientos #estilos #recursos 
#presencial
#online 
#adistancia… https://t.co/4yLV0lVbN6",0,2019-09-05 15:49:58,Mike Luisi,"{'type': 'Point', 'coordinates': [-34.6089, -58.4397]}","{'type': 'Point', 'coordinates': [-58.4397, -34.6089]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
85,"#NEW #Noticias 

#Scorpions anuncian para el 25 de octubre la reedición en vinilo de tres discos: “Crazy world” (1990), “Face the heat” (1993) y “Live bites” (1995)

https://t.co/UYMBZsfJDC

#rock #Musica #music #bts #FelizJueves #BuenJueves #5Sep #metal #hoy #septiembre #sep",0,2019-09-05 15:38:17,Hi Rock! (Historia del rock),,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
86,¿Los Guns   #Terminator de nuevo? https://t.co/kxNmtr3Q8C #Rock #GNR #gunsnroses #rockeros #80s,0,2019-09-05 15:37:00,metal_Pesado,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
87,"Un nuevo festival empieza en Granada, te animas? aquí puedes comprar las entradas.

#banda #grupo #bands #metalbands #heavymetal  #metalhead #tiendaonline #rock #regalos #punk #punknotdead #camisetasrockeras #camisetasmoteras #camisetas 

https://t.co/PJ1RgSf5At https://t.co/e4hDB5Sdev",0,2019-09-05 15:31:19,Made4rock,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
88,"#BuenJueves hoy en Temperley, festival de #Rock https://t.co/kGeUYkMtBV",0,2019-09-05 15:30:55,Fernando Raggio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
89,Tu #podcast musical #rock #metal ya disponible por #GooglePodcasts https://t.co/2vAgZLIiyG,1,2019-09-05 15:30:47,Trascendencia🇻🇪,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
90,El #Rock de la “#NuevaOlaCaraqueña” se presenta en el #CELARG https://t.co/PqChrr6RsC,0,2019-09-05 15:28:09,Cresta Metalica Producciones,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
91,"El primer #tbt de hoy es con mi Bro Aarón en tiempos de buenos conciertos en #caracascity . 

#heavymetal #rock #rocketleague en Los Teques https://t.co/707byhr9Yu",0,2019-09-05 15:25:24,«Alejandro»,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
92,"Posted @withrepost • @catonioficial 🔥HOY 15:00 ESTRENO🔥VUELTAS🔥
@futurofm / https://t.co/PAbWVdBMIA

@overdrive.cl @easltda @factorysoundonline @dsmnoisemaker @blackflagstudio @petoproducciones @jpggestion
#catoni #musica #musicaenespañol #rock #rockenespañol https://t.co/PcRY48NqTH",0,2019-09-05 15:18:38,Blackflag Studio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
93,"Ensayando nuestra canción ""DÉJALOS IR"".

#panama #panama507 #507 #rock #rockenespañol #rockenpanama #panamarock #musicarock #musica #canciones #cancionespropias #ensayos #letras #cantante #guitarrista  #bajista #baterista #bendiciones https://t.co/KC6rATbpHh",1,2019-09-05 15:16:19,MundoAlterno,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
94,"Alejandro Colon's Page (musica, cuento, caricatura, video, opinión): Gone Troppo https://t.co/F5W4rEOmQZ
#music #art #classicrock #artist #70s #guitar #blues #beatles #nirvana #fashion #georgeharrison #guitarist #liverpool #rockandroll #rock #singer #beatlemania #vintage",0,2019-09-05 15:14:02,alejandro,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
95,"¡Momentos Mágicos!
.
.

Recordamos nuestra gira por Madrid y Tenerife ♥️
.
.

#TBT #Collage #España #Madrid #Tenerife #Aditus #Concierto #Pop #Rock #Music #AditusCrew #tbt #Venezuela https://t.co/9xKY9HcAy7",0,2019-09-05 15:14:01,Aditus,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
96,HOY jueves de 20 a 22hs programa #46 en @rebeltorebelsk8 nota #skate con tatidisanto + nota #rock con wdk_oficial +  sorteamos 2 entradas para la @FiestaClande con bulldog.oficial  gentileza @rockyreggae x la… https://t.co/mpueVcvwKD,0,2019-09-05 15:13:42,REBEL TO REBEL,"{'type': 'Point', 'coordinates': [-34.6693, -58.990565]}","{'type': 'Point', 'coordinates': [-58.990565, -34.6693]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
97,"👊🏼
.
📸 rogfotografia 
. romigiorno 
.
#drums #1016tour #rock en Buenos Aires, Argentina https://t.co/eElJjDqcKb",0,2019-09-05 15:04:10,Jorge Giorno,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
98,"#AmazonMusic
Descubre Isis-Frida de Charly Oaks en Amazon Music. Escúchalo en streaming y sin anuncios o compra CDs y MP3s ahora en Amazon
https://t.co/DcoQpxnMAL
#Rock #Jazz",0,2019-09-05 15:03:03,Holos Arts Info,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
99,"Cigarettes After Sex anuncia nuevo disco y estrena canción
https://t.co/7R4rUDaC14
#marketing #comunicación #prensa #rock #MUSICA #theborderlinemusic #conciertos #giras https://t.co/HsNuSwMatx",0,2019-09-05 15:02:42,The Borderline Music,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
100,Esta noche BEAT BEAT YEAH! Los mejores temas de la banda de Liverpool ! !os esperamos !  A las 22h ! #rock #thebeatles #madrid #jueves #livemusic #conciertos #musicaendirecto #barriodelasletras #blackbirdrockbar #music #septiembre #musica https://t.co/ztzHtAPoMI,0,2019-09-05 14:55:35,Blackbird Rock Bar,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
101,"Hoy es un día muy especial ya que precisamente este 5 de septiembre, uno de los mejores cantantes de #Rock 🎸 de todos los tiempos, el gran #FreddieMercury 🎤 cumpliría 73 años. #HappyBirthday 🥳 #CumpleañeroOroHits 🎂

#FelizJueves 😃 ponle al 94.9 que @LaSelOcampo está #AlAire https://t.co/1t9nZA6uzy",1,2019-09-05 14:55:09,Oro 94.9 solo Hits,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
102,"#TeAmoTeOdioDameMás episodio 61 - @GabrielCocaro en @ahem927 y la relación #tango y #rock: @elenriquecampos y su versión tanguera de un clásico de #SuiGeneris: ""Cuando ya me empiece a quedar solo"". [AUDIO] https://t.co/aXa4DMW0tS https://t.co/uHO51GBj9L",0,2019-09-05 14:51:00,La 2x4,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
103,"#Efemérides del #Rock 05 de septiembre de 1987 la banda #Motörhead lanza su octavo álbum de estudio llamado ""Rock 'n' Roll"" https://t.co/bR2rRU1IfA",0,2019-09-05 14:50:15,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
104,"#MultimediosNova

Billy Sheehan, uno de los bajistas más reconocidos del mundo, vuelve en noviembre al país

#Arte #Musica  #JaviViñas #BillySheehan #Rock

https://t.co/HybFFXyZcl https://t.co/XyihwUPa0m",0,2019-09-05 14:50:08,Agencia NOVA,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
105,"#Efemérides del #Rock 05 de Septiembre de 1968 la banda #TheDoors se presentan por primera vez en el Reino Unido, participaron en el programa de TV ""Top of The Pops"" interpretando su tema ""Hello, I Love You""
https://t.co/BlA6vVPkoh",0,2019-09-05 14:46:34,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
106,"#Efemérides del #Rock 05 de Septiembre de 1990 recibe ""El Rey del Blues"" #BBKing su estrella en el Hollywood Walk of Fame. https://t.co/iyGmMlW6R4",0,2019-09-05 14:43:09,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
107,"#Efemérides del #Rock 05 de Septiembre de 1986 ""Money For Nothing"" de #DireStraits es nombrado mejor vídeo del año en los MTV VMA's.

https://t.co/KnFRlF5bz2",0,2019-09-05 14:42:11,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
108,#Efemérides del #Rock 05 de Septiembre de 1946 nace #FreedieMercury vocalista y miembro fundador de la banda #Queen. https://t.co/0NOcCyXcCn,0,2019-09-05 14:41:07,\m/ (Möshe) \m/ ⑫,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
109,"¿En qué andan @LosVideos80s? El martes 10/9 sintonicen!!!! Gracias luzcamararock &amp; arteinfernalproducciones  .
.
#losvideos #luzcamararock #arteinfernal #rock #punk #hardrock #punkrock #rnr #punkandroll #rocanrol… https://t.co/FUl750fYIB",0,2019-09-05 14:40:42,Los Videos,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
110,"Grande, Alfredo Mercurio y su banda ""Las Piedras Rodantes"" lml #yeath viva el #rock https://t.co/xXpb1Lve7u",1,2019-09-05 14:36:41,Bean D. Sell,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
111,Jawar estrena nuevo single y video  https://t.co/zwU4HgpPAU  #rock #rocknacional #indierock,0,2019-09-05 14:29:47,Rockerio Webzine,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
112,"Más inaguantable. 🎩
.
.
.
Nos vemos el sábado 28/09 🤫.
.
#estámalrock #argentina #buenosaires #rock #españa #amor #bajon #crisis #music #live #corazon #rockespañol #rockargentino #rocknacional https://t.co/JE8x8IIwYe",0,2019-09-05 14:23:07,Sebastián Cano,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
113,"#Hoy es el cumpleaños de la voz más imponente que el #Rock y el  #Pop dieron. Y para mi, que haya existido en toda la música

Hoy cumpliría 73 años 

#Freddy #Mercury #Queen #Wenbley #1985 #Voz #Bulsara #Cumpleaños… https://t.co/B0LXPG54rM",0,2019-09-05 14:22:06,Lic. Pato G,"{'type': 'Point', 'coordinates': [51.55696202, -0.28002518]}","{'type': 'Point', 'coordinates': [-0.28002518, 51.55696202]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
114,"73 años de su nacimiento, celebramos la vida y obra de #FarrokhBulsara , cantante y compositor...o si lo prefiere, #FreddieMercuryBirthday #freefm #music #Madrid #musica #rock #rocafm #Queen #PabloIglesiasPdV #FelizJueves #Oscars2020 https://t.co/Af8oILV466",0,2019-09-05 14:18:30,FREE FM /RocaFM,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
115,El disco de hoy 💿🔊🎶🎵 #prince #princeandthenewpowergeneration #princeandthenpg #thenpg #thenewpowergeneration #newpowergeneration #npg #lovesymbol #rb #soul #pop #funk #rock #paisleypark #warnerbros #warnermusic… https://t.co/wMMCi21Hwt,0,2019-09-05 14:15:51,Japiwor,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
116,"Amigos #FelizJueves llenemonos de full energía, ya saben que pueden disfrutar de nuestro EP #InefableAdicción en las distintas plataformas musicales, y seguirnos en las distintas redes, #DeLurioSomos #rock https://t.co/Cy84MP5tMj",1,2019-09-05 14:09:50,DeLurio,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
117,La mejor leyenda 🎶   Haciendo historia 👏👏 #FreddieMercury #Rock,0,2019-09-05 14:02:46,Berenice Quino,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
118,Otra semana en @solyrabiaradio el pasado domingo y tuve el placer de pinchar a #Azken #Sustraiak y su #CristalesRotos! el próximo Domingo te espero en #DalePunkiDale repasando al panorama estatal e internacional de #melilla #punk #rock #ska #metal https://t.co/pvu9nV3UUf,0,2019-09-05 14:02:03,Dale Punki Dale,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
119,"""Lizzy Grant"" mira a la gigante Lana Del Rey en el vídeo de 'Doin' Time' https://t.co/kEmvqo5hRA
#musica #TTM #TETEM #musically #musicas #music #pop #rock #radio #spotify #applemusic #playlist https://t.co/2fxYG9NpuG",0,2019-09-05 14:00:24,TTM Spain,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
120,"#5Sep 1946: nació Freddie Mercury, músico británico de origen parsi e indio, fundador y vocalista de la banda de rock Queen. Como intérprete, ha sido reconocido por su poderosa voz y extravagantes puestas en escena. #FreddieMercury #Queen #Rock #Música https://t.co/qajKZn7gVQ",0,2019-09-05 14:00:00,artemúltiple,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
121,"Stoners! vacilen nuestro video del tema promocional ""Reset"" https://t.co/lYwtWOBK3f #Rock #Stoner #Sludge #Doom #Psicodelia",0,2019-09-05 13:57:54,Doña Moña,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
122,"Banda, el lunes 9 de septiembre, ya podrán ver el video de “Los Elegidos” 

#BuenosDiasATodos #JuevesDeRock #sencillo #VIDEO #MusicVideo #VIDEOCLIP #rock #septiembre #PictureOfTheDay https://t.co/aKsI2tSF1K",0,2019-09-05 13:57:50,karmannGhiaOficial,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
123,"Ahí ven a mi mamá bien tranquilita y todo... Pero no saben el buen playlist con #Rock en inglés de los 60, 70 y 80's que se tiene 😎",1,2019-09-05 13:53:14,sugar,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
124,"El secreto de la #voz de #FreddieMercury 

By @muyinteresante

#PasiónPorCantar... #Rock

https://t.co/xJ0uqiqEZS",0,2019-09-05 13:42:15,Escuela Coral Madrid,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
125,"#Tbt de #BlProducciones recordamos el gran show de @proyectoblivion en el #EmergenteDeAlmagro !!! El 14/09 tocan junto a @mezcaliaoficial en @CasaColomboCC !!! No te lo podes perder! 

@bl_producciones @blackcat_av #BlBandas #BlProducciones #Metal #Rock #Pop https://t.co/TowelCActd",3,2019-09-05 13:40:27,BlProducciones,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
126,Ya está de vuelta 🙌🏻🙌🏻 @LOQUILLOoficial #loco #rock #graciasloco https://t.co/FaJLIhjKyp,0,2019-09-05 13:40:17,Rosana Saez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
127,"#Scorpions reeditan en #vinilo tres de sus discos

#PasiónPorCantar... #Rock

https://t.co/1UepADZXAt",0,2019-09-05 13:38:31,Escuela Coral Madrid,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
128,"¿Es #FreddieMercury el líder más carismático de la historia del rock? 
By @icon_elpais

#PasiónPorCantar... #Rock
https://t.co/8p312GJtaK",0,2019-09-05 13:37:12,Escuela Coral Madrid,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
129,"👨‍🎤👩‍🎤 Freddy Mercury, uno de los cantantes que llegó a revolucionar el mundo de la música a finales del pasado siglo, cumpliría hoy 73 años. 👨‍🎤 ¿Con cuál de sus canciones celebrarías su cumpleaños? #FreddyMercury #Queen #Cumpleaños #Rock #Música

https://t.co/he45vKBL2z",0,2019-09-05 13:36:33,Chileno Británico,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
130,"#Repost ankatualquintaoficial 🎶🎸🌈
☆☆☆☆
#ankatu #ankatualquinta #rock #rockchileno #rockchilenoindependiente #musica #musicachilena #musicartist #musicachile #chile #musicaindependiente #guitar #artistaindependiente… https://t.co/sdeidONuB8",0,2019-09-05 13:36:04,RayProductions,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
131,"Buen día giles! Día de Gym con 100% de energía. Gracias a mi amor @lopezdavidgustavo por el aliento y el eterno aguante! Vamos por más! 💪🥊🥰❤

#tattoo #piercings #systemofadown #metal
#rock #quesearock #montegrande… https://t.co/KJtBOqsipc",0,2019-09-05 13:35:59,Carol Carolita,"{'type': 'Point', 'coordinates': [-34.6083, -58.3719]}","{'type': 'Point', 'coordinates': [-58.3719, -34.6083]}","{'iso_language_code': 'es', 'result_type': 'recent'}"
132,"Preparándonos para la vuelta, próximamente nuevos shows #rockpesado #rock #blues #hardrock #punkrock #bhrockoficial #bohemiarockshows #cualestuprecio https://t.co/lfMgEuwJTZ",0,2019-09-05 13:33:39,Bohemia Rock Oficial,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
133,"“No seré una estrella de rock, seré una leyenda”
#FreddieMercury

Hoy, Freddie Mercury hubiera cumplido 73 años 🎂 y sigue siendo fecha 📅 en que sus palabras son verdad... ES una leyenda 😎

#LoViEnTv4 #Rock #BohemianRhapsody #FelizJueves https://t.co/fOiuJB7vHQ",0,2019-09-05 13:32:18,El Depa 4,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
134,"“No seré una estrella de rock, seré una leyenda”
#FreddieMercury

Hoy, Freddie Mercury hubiera cumplido 73 años 🎂 y sigue siendo fecha 📅 en que sus palabras son verdad... ES una leyenda 😎

#LoViEnTv4 #Rock #BohemianRhapsody #FelizJueves https://t.co/GhRetw9mDS",0,2019-09-05 13:31:58,Cada Día TV4,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
135,"“No seré una estrella de rock, seré una leyenda”
#FreddieMercury

Hoy, Freddie Mercury hubiera cumplido 73 años 🎂 y sigue siendo fecha 📅 en que sus palabras son verdad... ES una leyenda 😎

#LoViEnTv4 #Rock #BohemianRhapsody #FelizJueves https://t.co/cpeDPiX5Gp",1,2019-09-05 13:31:28,TV4Noticias,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
136,"Hoy Jueves...
Todos los JUEVES 8 pm NO COVER
#Trova #Bohemia #Rock #Balada https://t.co/sNsCw8qCfK",3,2019-09-05 13:31:15,Etreus Rodríguez,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
137,"“No seré una estrella de rock, seré una leyenda”
#FreddieMercury

Hoy, Freddie Mercury hubiera cumplido 73 años 🎂 y sigue siendo fecha 📅 en que sus palabras son verdad... ES una leyenda 😎

#LoViEnTv4 #Rock #BohemianRhapsody #FelizJueves https://t.co/eBeiWgsrOB",1,2019-09-05 13:30:58,TVCUATRO 📺📱💻,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
138,"Nada más lindo que hacer música...🎼🎶🎵🥰
#musica #musiclove #bajista #bajistasargentinos #bass #fender #jazzbass  #rock https://t.co/Evk43Nzqbt",0,2019-09-05 13:26:10,Diego Garcia,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
139,"@The_MPT Comenzamos el mes del orgullo bisexual con este gran referente  del #rock, de la lucha contra el VIH y al que tantas veces se le ha borrado su orientación. Adelanto que daré un tallercito por el día de la #VisibilidadBisexual con una compi genial😊 Más información dentro de poco.",0,2019-09-05 13:25:33,María de Elena Amor,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
140,Bancando fuerte la parada hoy la rockeamos en @BISMANFM 📻 #girlpower #RIOTGRRL #ROCK https://t.co/2Y0OwCH7cq,1,2019-09-05 13:17:33,Vane Spaulding 💚,,,"{'iso_language_code': 'es', 'result_type': 'recent'}"
