,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Twit,Tag,Num,Nombre
1444,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,1444.0,,,,,,,,,,,,,,,,,,,,,,,,,"La lluvia de ideas es la fase del proceso de planificación natural en la que defines cómo llevar a cabo tu propósito.

👉🏼 El modelo de planificación natural de #GTD: https://t.co/8mXJkj6RwA #Productividad",0,1709.0,mechi
1445,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,1445.0,,,,,,,,,,,,,,,,,,,,,,,,,No se porque se asustan de la tormenta. Si es to' culpa nuestra.  Si cuidaramos más la natureza no pasaria todo lo q esta pasando.,0,28335.0,mechi
1446,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0,,,,,,,,,,,,,,,,,,,,,,,,,linda tormenta xd menos mal que me volví temprano,1,64166.0,mechi
1447,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,1447.0,,,,,,,,,,,,,,,,,,,,,,,,,Comiendo chocotorta y 1L de te me avisaron que saque otra materia. Y llueve. Hablenme de felicidad.,1,106962.0,mechi
1448,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,,,,,,,,,,,,,,,,,,,,,,,,,mucha tormenta mucha tormenta pero mi compañía? ah si la serie🙆🏼‍♂️,0,44132.0,mechi
1449,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,1449.0,,,,,,,,,,,,,,,,,,,,,,,,,La lluvia con él es lo mejor de mi día.,0,14630.0,mechi
1450,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,,,,,,,,,,,,,,,,,,,,,,,,,Camilo se emociona con la lluvia 😍😍,0,46627.0,mechi
1451,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,1451.0,,,,,,,,,,,,,,,,,,,,,,,,,che ustedes hace como dos hora tuiteaban de la lluvia y aca recien ahora empezo a llover estamos atrasados hasta en eso vamos que la matanza avanza,1,93851.0,mechi
1452,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,1452.0,,,,,,,,,,,,,,,,,,,,,,,,,Verde lluvia. https://t.co/34BN4iIIPm,0,84884.0,mechi
1453,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,1453.0,,,,,,,,,,,,,,,,,,,,,,,,,"""«Cualquier dios sirve durante una tormenta."" https://t.co/x7ykSohPLp",0,39406.0,mechi
1454,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,1454.0,,,,,,,,,,,,,,,,,,,,,,,,,Otro día de calor insoportable.... Lluvia ven ya....,1,43905.0,mechi
1455,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,1455.0,,,,,,,,,,,,,,,,,,,,,,,,,Esos truenos la puta madreee,1,56615.0,mechi
1456,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0,,,,,,,,,,,,,,,,,,,,,,,,,"Cargo una sal, 2 semanas sin Internet, hoy volvió, cayó ese rayo de mierda y chau internet lpm",1,55192.0,mechi
1457,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,1457.0,,,,,,,,,,,,,,,,,,,,,,,,,"Reunido hoy con vecinos de zona 8 y 9 con los cuales venimos trabajando en conjunto en asuntos hídricos. Estas zonas en el pasado fueron de las mas afectadas durantes las lluvias, hoy se encuentran agradecidos de los trabajos realizados en el barrio😊

#SigamosTrabajandoJuntos https://t.co/AbycBhPDVH",0,42565.0,mechi
1458,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0,,,,,,,,,,,,,,,,,,,,,,,,,El fresquito que entra por la ventana y la lluvia de fondo en este momento son todo lo que está bien...,1,1456.0,mechi
1459,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,1459.0,,,,,,,,,,,,,,,,,,,,,,,,,"14h ClimaRafaela: Temp. 25.2 °C, Hum. 60 %, Bar. 1002.7 mbar, Lluvia 0 mm, Viento 7.2 km/h S #Weathercloud",0,54180.0,mechi
1460,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,1460.0,,,,,,,,,,,,,,,,,,,,,,,,,@MadisonCelestte Mira si llueve me vas a dejar mojar💔😑,0,58484.0,mechi
1461,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,1461.0,,,,,,,,,,,,,,,,,,,,,,,,,Llueve Egon.. https://t.co/LhX7DlSiyX,0,29866.0,mechi
1462,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0,,,,,,,,,,,,,,,,,,,,,,,,,"Voy a decir q el rayo de recién me despertó y creo q me voló parte del techo. Nada eso,me fui a seguir durmiendo",1,87281.0,mechi
1463,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,,,,,,,,,,,,,,,,,,,,,,,,,"AHORA | Avance de sistema de lluvias y tormentas sobre el Norte de Bs As, CABA/GBA/La Plata. Lluvias de variada intensidad, algunas ráfagas de viento y actividad eléctrica se hace lugar en la mañana del Sábado en la región. https://t.co/owAt8wHsUe",1,101184.0,mechi
1464,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,1464.0,,,,,,,,,,,,,,,,,,,,,,,,,1 ganas de salir a andar en bici con esta lluvia,1,104661.0,mechi
1465,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,1465.0,,,,,,,,,,,,,,,,,,,,,,,,,bastaba que yo encuentre un trabajo en el cual tengo que andar por la calle para que se largue tremenda tormenta jajajajajjajasiguemimalalechejajajaajaja,1,92454.0,mechi
1466,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,1466.0,,,,,,,,,,,,,,,,,,,,,,,,,Lo peor del calor y la lluvia que es fija que te encontras con una araña,0,17283.0,mechi
1467,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0,,,,,,,,,,,,,,,,,,,,,,,,,Toda la mañana acostada escuchando como llueve😍,1,86169.0,mechi
1468,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,Me siento en Seattle (greys). Llueve todos los dias 😂,1,24578.0,mechi
1469,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,1469.0,,,,,,,,,,,,,,,,,,,,,,,,,"#Mundo 🌎 | La lluvia amenaza las tareas de búsqueda de los 870 desaparecidos en los incendios de California
➡️https://t.co/FhpWIg2RrV https://t.co/GCU5za0P9t",1,42973.0,mechi
1470,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,,,,,,,,,,,,,,,,,,,,,,,,,Amo la lluvia!,0,50756.0,mechi
1471,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,1471.0,,,,,,,,,,,,,,,,,,,,,,,,,Todos se quedan hasta las dos para ver la lluvia de estrellas y yo capaz que me quedo hasta las dos repasando jajajajaja qué sad,0,74803.0,mechi
1472,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,,,,,,,,,,,,,,,,,,,,,,,,,"Volviendo de vidon en plena lluvia desde siempre, el clásico de clásicos",0,98943.0,mechi
1473,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,1473.0,,,,,,,,,,,,,,,,,,,,,,,,,Cómo llueve coño,1,25587.0,mechi
1474,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0,,,,,,,,,,,,,,,,,,,,,,,,,y para completar la semana ya compramos las anticipadas para el fieston osea que mañana seguro llueve o hace un calor infernal,0,79639.0,mechi
1475,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,DATOS 05:00HS - TEMP 21.2°C - HR 88% - PRESION 961.6Hpa - VTO S 12Km/h - CIELO PARCIALMENTE CUBIERTO - VISIBILIDAD 10 KM - TRUENOS,1,72541.0,mechi
1476,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,1476.0,,,,,,,,,,,,,,,,,,,,,,,,,Tornado golpeó a San Francisco y causó graves daños https://t.co/wcDOwpE1PO,1,70178.0,mechi
1477,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,1477.0,,,,,,,,,,,,,,,,,,,,,,,,,"@roebe1984 Ufff....q loco no.....por aquí hay una tormenta ,q la estoy calificando d feroz ....como todo el p..... día.....ah y 17* grados....",1,77611.0,mechi
1478,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,1478.0,,,,,,,,,,,,,,,,,,,,,,,,,"🤗😃Buen día 😃🤗
😉Que tengan un excelente comienzo de semana 😉
🌧️🌂☔ Que la lluvia no te pare💪💪💪
🌈 Después de la tormenta siempre sale el sol ☀️
#BuenComienzoDeSemana #BuenDía #Lunes #Lluvia… https://t.co/eSh1pHPn0X",0,30516.0,mechi
1479,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0,,,,,,,,,,,,,,,,,,,,,,,,,Lluvia hoy tenes que darlo todo mira que no juega ir a la esc.,0,27843.0,mechi
1480,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,1480.0,,,,,,,,,,,,,,,,,,,,,,,,,Y acá es donde deseo; que me parta un rayo😊 https://t.co/0Q2fussDJq,0,37026.0,mechi
1481,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,1481.0,,,,,,,,,,,,,,,,,,,,,,,,,Porque no llueve acaaaaaaa también 😢😭😭😭😭😭,1,107515.0,mechi
1482,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,1482.0,,,,,,,,,,,,,,,,,,,,,,,,,@tomisacco09 Con razón la lluvia...,1,82257.0,mechi
1483,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,1483.0,,,,,,,,,,,,,,,,,,,,,,,,,"Nunca yo en todos mis cumplañito quiero hacer algo, la única putísima vez que organizo algo con mis amigas dan lluvia, tormenta, un tsunami y la concha navideña de su madre.",0,97320.0,mechi
1484,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,1484.0,,,,,,,,,,,,,,,,,,,,,,,,,Ya me puse la alarma pa tomar sol tempranito... seguro tengo tanta suerte que llueve jajajaj,0,63848.0,mechi
1485,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,1485.0,,,,,,,,,,,,,,,,,,,,,,,,,Cómo amo la lluvia♡,0,26391.0,mechi
1486,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0,,,,,,,,,,,,,,,,,,,,,,,,,BUENO QUE SE VENGA LA LLUVIA PARA ACÁ,1,9123.0,mechi
1487,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0,,,,,,,,,,,,,,,,,,,,,,,,,desciende el trueno y prendo fuego algo #FMSLAFINAL,0,103230.0,mechi
1488,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,1488.0,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Rivera - Día de Lluvia (Versión Acústica) ft. Abel Pintos https://t.co/KovjQ4xCc2,0,87919.0,mechi
1489,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0,,,,,,,,,,,,,,,,,,,,,,,,,"Hablando con 2 locos en Grindr: ambos solos, uno carilindo, otro Ortilindo. Ambos con ganas de hacer algo, LLUVIA DE FONDO pero a ninguno se le cae una invitación HISTERIQUEO NAO TEM FIN...
Dsps se me enojan cuando ya tardo en decidirme...",0,4073.0,mechi
1490,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,1490.0,,,,,,,,,,,,,,,,,,,,,,,,,qué onda este sol ?  yo quiero los 5dias de lluvia que me prometieron,1,105227.0,mechi
1491,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,1491.0,,,,,,,,,,,,,,,,,,,,,,,,,"Creo que el único amor de mi vida y lo será siempre es [trueno , wos , cacha y bueno flecha ] xddddd",0,69336.0,mechi
1492,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,,,,,,,,,,,,,,,,,,,,,,,,,la verdad que dormi todo el dia por la maldita lluvia y ahora no voy a dormir 😑,1,32236.0,mechi
1493,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,1493.0,,,,,,,,,,,,,,,,,,,,,,,,,"Estos dias en la ciudad fueron: de dia sol, de noche lluvia",1,62893.0,mechi
1494,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,"Los chocolates que te di, y todas las flores
Se convierten hoy en dia en pesadillas y dolores
Ya yo perdí la fe de que tu mejores
Si después de la lluvia sale el arcoiris pero sin colores",0,88248.0,mechi
